cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,resultado_abrangente,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq,lucro_abrangente
11991,2012,199446.0,63641.0,135805.0,46702.0,213877.0,-4881692.0,-4667815.0,-14431.0,0.0,56011.0,37876413.0,190591.0,-3507.44,37883221.56,-8572.44,-10316.0,334182.0,-81785.0,-301217.0,4803620.0,-4945333.0,-6808.5599999999995,37876413.0
1210,2012,47392680.0,111839567.0,-64446887.0,8240910.0,8393392.0,0.0,8393392.0,38999288.0,0.0,0.0,0.0,5973979.0,-110294.3,214100.7,1047809.7,-324395.0,174199.0,-180235.0,44589.0,-72840279.0,-111839567.0,-214100.7,0.0
12190,2012,719917.0,234482.0,485435.0,329906.0,735609.0,-5363241.0,-4627632.0,-15692.0,0.0,303086.0,-37369.0,984038.0,-24690.460000000003,10559.539999999997,23339.539999999997,-72619.0,-35424.0,130653.0,-21241.0,5113067.0,-5597723.0,-47928.53999999999,-37369.0
12262,2012,12981459.0,41929.0,12939530.0,3685773.0,10139060.0,-59100.0,10079960.0,2842399.0,0.0,2880628.0,179514.0,4731937.0,-160193.38,490477.62,292429.62,-471157.0,562.0,-117.0,-1327.0,2859570.0,-101029.0,-310963.62,179514.0
12530,2012,1075649.0,62592746.0,-61517097.0,731210.0,531817.0,189866.0,341951.0,543832.0,0.0,308277.0,77015.0,1545338.0,1281.46,74527.46,-987.54,3769.0,5471.0,-1167.0,-3222.0,-61859048.0,-62402880.0,2487.54,77015.0
12572,2012,92198.0,135690.0,-43492.0,33228.0,127688.0,0.0,127688.0,-35490.0,0.0,59984.0,0.0,12951.0,-2716.26,5272.74,-9473.26,-7989.0,-7514.0,-527.0,-9402.0,-171180.0,-135690.0,-5272.74,0.0
12653,2012,14097903.0,2924806.0,11173097.0,4432090.0,8676982.0,36615.0,8640367.0,5420921.0,0.0,1767389.0,0.0,4163670.0,-186239.08000000002,361522.92,1113487.92,-547762.0,4052517.0,-7213657.0,-3489129.0,2532730.0,-2888191.0,-361522.92,0.0
12696,2012,392974.0,72782.0,320192.0,215422.0,673130.0,17248.0,655882.0,-280156.0,0.0,100013.0,85544.0,433515.0,-15908.6,116425.4,-18958.6,-46790.0,-182176.0,-357610.0,-301174.0,-335690.0,-55534.0,-30881.4,85544.0
12793,2012,28133166.0,87005.0,28046161.0,6245933.0,12940201.0,-6279181.0,6661020.0,15192965.0,0.0,2475255.0,-24452.0,6174373.0,-576716.5,1095056.5,421538.5,-1696225.0,63414.0,-23623.0,-49353.0,21385141.0,-6366186.0,-1119508.5,-24452.0
12823,2012,405921.0,8293.0,397628.0,99123.0,159088.0,588686.0,-429598.0,246833.0,-10199.0,73496.0,24837.0,79768.0,671.1600000000001,23534.16,11921.16,1974.0,-115945.0,69130.0,21384.0,827226.0,580393.0,1302.84,14638.0
12866,2012,713936.0,565037.0,148899.0,68570.0,1702262.0,-179633458.0,-177931196.0,-988326.0,0.0,70460.0,25953.0,18331.0,-33962.600000000006,91880.4,-651890.6,-99890.0,68436.0,-45519.0,-13001.0,178080095.0,-180198495.0,-65927.4,25953.0
13030,2012,928838.0,0.0,928838.0,45927.0,699679.0,-255485.0,444194.0,229159.0,0.0,200207.0,0.0,122167.0,2034.5600000000002,-3949.4399999999996,-50242.44,5984.0,64785.0,-31687.0,-24219.0,484644.0,-255485.0,3949.4399999999996,0.0
1325,2012,14380997.0,2144.0,14378853.0,2191002.0,2040315.0,-6166.0,2034149.0,12340682.0,0.0,0.0,4681.0,2648174.0,-22795.980000000003,48932.02,180378.02,-67047.0,7151.0,-13123.0,16977.0,12344704.0,-8310.0,-44251.02,4681.0
13285,2012,1210282.0,0.0,1210282.0,684662.0,714733.0,3886607.0,-3171874.0,495549.0,0.0,319232.0,15470.0,930344.0,-3782.5000000000005,22812.5,45899.5,-11125.0,661132.0,-893991.0,641481.0,4382156.0,3886607.0,-7342.5,15470.0
13412,2012,2339524.0,0.0,2339524.0,922893.0,1683020.0,-1720013.0,-36993.0,656504.0,0.0,652500.0,0.0,1821377.0,85280.16,-165543.84,148145.16,250824.0,1143117.0,-1702053.0,-1121680.0,2376517.0,-1720013.0,165543.84,0.0
13471,2012,996635.0,4043.0,992592.0,315801.0,574801.0,-268746.0,306055.0,421834.0,0.0,370802.0,159295.0,910815.0,-22581.100000000002,203128.9,-13834.100000000002,-66415.0,2144084.0,-3368260.0,1002233.0,686537.0,-272789.0,-43833.899999999994,159295.0
13765,2012,280032.0,24142.0,255890.0,85716.0,463370.0,-53338.0,410032.0,-183338.0,0.0,361569.0,0.0,300631.0,-6881.26,13357.74,-217852.26,-20239.0,815.0,0.0,-1420.0,-154142.0,-77480.0,-13357.74,0.0
13773,2012,695321.0,53361.0,641960.0,328230.0,568194.0,903984.0,-335790.0,127127.0,0.0,295375.0,-46293.0,706471.0,-7374.6,-31977.6,79463.4,-21690.0,2359306.0,-334988.0,-1626150.0,977750.0,850623.0,-14315.4,-46293.0
13781,2012,2074121.0,12884.0,2061237.0,457780.0,1177463.0,795164.0,382299.0,896658.0,0.0,223810.0,31198.0,554066.0,-27548.500000000004,84674.5,274523.5,-81025.0,-142.0,-4435.0,0.0,1678938.0,782280.0,-53476.5,31198.0
1384,2012,14025420.0,0.0,14025420.0,8927.0,1568829.0,644565.0,924264.0,12456591.0,0.0,0.0,13224.0,1051166.0,-17722.5,47626.5,131314.5,-52125.0,143044.0,-182822.0,-109736.0,13101156.0,644565.0,-34402.5,13224.0
13986,2012,25353437.0,945334.0,24408103.0,6686959.0,14351359.0,5261274.0,9090085.0,11002078.0,0.0,2855860.0,-8065.0,5192292.0,-290815.26,556458.74,382397.74,-855339.0,-319.0,0.0,-5720.0,15318018.0,4315940.0,-564523.74,-8065.0
14109,2012,4321295.0,0.0,4321295.0,2676222.0,2463638.0,268274.0,2195364.0,1857657.0,0.0,1372852.0,-352.0,3501921.0,-12160.78,23254.22,124658.22,-35767.0,162129.0,-160588.0,-1296.0,2125931.0,268274.0,-23606.22,-352.0
14133,2012,62078.0,0.0,62078.0,53879.0,53714.0,16014.0,37700.0,8364.0,0.0,45325.0,9269275.0,141649.0,-1526.6000000000001,9272238.4,-7395.6,-4490.0,4965169.0,-3572326.0,-225918.0,24378.0,16014.0,-2963.3999999999996,9269275.0
14206,2012,9773466.0,494078.0,9279388.0,366696.0,2337344.0,-209800.0,2127544.0,7436122.0,0.0,0.0,74679.0,1749823.0,-29603.120000000003,132143.88,253108.88,-87068.0,5066541.0,-4980963.0,390658.0,7151844.0,-703878.0,-57464.88,74679.0
14311,2012,21211554.0,5069.0,21206485.0,4699255.0,8714056.0,-69322.0,8644734.0,12497498.0,126438.0,2847818.0,45934.0,8532217.0,-9459.140000000001,64295.86,744881.86,-27821.0,9733169.0,-3397253.0,-2080179.0,12561751.0,-74391.0,-18361.86,172372.0
14320,2012,32774219.0,6622611.0,26151608.0,10780645.0,14261146.0,-2068771.0,12192375.0,18513073.0,0.0,5402921.0,5040000.0,12708799.0,-170894.54,5371736.46,-199563.54,-502631.0,-433760.0,0.0,0.0,13959233.0,-8691382.0,-331736.45999999996,5040000.0
14346,2012,5968374.0,16805.0,5951569.0,4277516.0,3836663.0,-9066783.0,-5230120.0,2131711.0,0.0,3393400.0,-531300.0,8457901.0,-16137.760000000002,-499973.76,648277.24,-47464.0,-285285.0,0.0,0.0,11181689.0,-9083588.0,-31326.239999999998,-531300.0
14443,2012,26675793.0,190656.0,26485137.0,3336865.0,14960216.0,-50616.0,14909600.0,11715577.0,0.0,3797370.0,268308.0,10754435.0,-102461.04000000001,467202.95999999996,2110794.96,-301356.0,-76571.0,190680.0,-120026.0,11575537.0,-241272.0,-198894.96,268308.0
14460,2012,13829895.0,2222.0,13827673.0,9737751.0,8436589.0,1441538.0,6995051.0,5393306.0,0.0,4290025.0,66357.0,5837953.0,6172.700000000001,54374.7,766736.7,18155.0,323490.0,-1471073.0,911657.0,6832622.0,1439316.0,11982.3,66357.0
14559,2012,1686001.0,145226.0,1540775.0,837863.0,1508180.0,946656.0,561524.0,177821.0,1618824.0,871231.0,-168849.0,1908003.0,-28202.660000000003,-114102.66,45248.34,-82949.0,449613.0,-70252.0,-509748.0,979251.0,801430.0,-54746.34,1449975.0
14621,2012,9759180.0,23377.0,9735803.0,1157326.0,5177639.0,572461.0,4605178.0,4581541.0,0.0,2619751.0,-645591.0,7939196.0,-102544.00000000001,-446535.0,592758.0,-301600.0,314151.0,-831309.0,581431.0,5130625.0,549084.0,-199056.0,-645591.0
14664,2012,860025.0,496250.0,363775.0,451377.0,544830.0,-53459.0,491371.0,315195.0,0.0,263517.0,4481.0,646558.0,-7430.02,18903.98,60356.979999999996,-21853.0,14128638.0,-5717349.0,-7652248.0,-127596.0,-549709.0,-14422.98,4481.0
14761,2012,1182334.0,238925.0,943409.0,851186.0,398334.0,40296.0,358038.0,784000.0,0.0,314979.0,25059.0,1491316.0,12695.26,415.2600000000002,286370.26,37339.0,2426811.0,-1158872.0,-1158779.0,585371.0,-198629.0,24643.739999999998,25059.0
14796,2012,46026.0,71724.0,-25698.0,19916.0,8328.0,-800730.0,-792402.0,37698.0,0.0,1449.0,-31621.0,0.0,1099.22,-33754.78,937.22,3233.0,-62854.0,-16863.0,-44565.0,766704.0,-872454.0,2133.7799999999997,-31621.0
14826,2012,35396234.0,755886.0,34640348.0,17250684.0,24328283.0,-104706.0,24223577.0,11067951.0,3382.0,13955393.0,-18485.0,50924461.0,-405576.82,768811.1799999999,1943732.18,-1192873.0,3485532.0,-3547241.0,-757306.0,10416771.0,-860592.0,-787296.1799999999,-15103.0
15083,2012,93132.0,85833.0,7299.0,42792.0,7049966.0,0.0,7049966.0,-6956834.0,0.0,6350383.0,1145019.0,39027.0,-214092.56000000003,1560610.44,-229999.56000000003,-629684.0,1472256.0,-1870294.0,361491.0,-7042667.0,-85833.0,-415591.43999999994,1145019.0
15091,2012,32039708.0,0.0,32039708.0,2409500.0,3625508.0,-1662034.0,1963474.0,28414200.0,0.0,2745418.0,291065.0,0.0,14456.460000000001,263002.46,1116956.46,42519.0,892000.0,-1107664.0,-281353.0,30076234.0,-1662034.0,28062.54,291065.0
1520,2012,768680.0,0.0,768680.0,346308.0,361850.0,83822.0,278028.0,406830.0,0.0,231013.0,8796.0,393184.0,-5772.860000000001,20002.14,-15443.86,-16979.0,713805.0,-24714.0,-1549014.0,490652.0,83822.0,-11206.14,8796.0
15300,2012,4479219.0,488560.0,3990659.0,1156357.0,2964744.0,18150321.0,-15185577.0,1514475.0,0.0,692753.0,50620.0,1540684.0,-56390.700000000004,160084.3,486774.3,-165855.0,-1322580.0,-131061.0,1575925.0,19176236.0,17661761.0,-109464.29999999999,50620.0
15369,2012,3303709.0,982708.0,2321001.0,410234.0,1930754.0,-1784058.0,146696.0,1372955.0,4979.0,275233.0,2320618.0,1113378.0,298.52000000000004,2320038.52,-163729.48,878.0,36429.0,-70283.0,-8520.0,2174305.0,-2766766.0,579.48,2325597.0
15458,2012,496336.0,870650.0,-374314.0,188207.0,561650.0,-5815000.0,-5253350.0,-65314.0,0.0,235741.0,-24589.0,819566.0,-29603.800000000003,32877.2,23279.199999999997,-87070.0,1117169.0,-21141.0,-1051246.0,4879036.0,-6685650.0,-57466.2,-24589.0
15539,2012,23354367.0,40722.0,23313645.0,7253461.0,10794261.0,0.0,10794261.0,12560106.0,0.0,3453164.0,118.0,11810628.0,-9763.44,19070.559999999998,1571702.56,-28716.0,186301.0,-177520.0,98425.0,12519384.0,-40722.0,-18952.559999999998,118.0
1562,2012,100514.0,9665.0,90849.0,68151.0,37779.0,-540951.0,-503172.0,62735.0,0.0,30305.0,45071.0,99746.0,346.46000000000004,44398.46,8381.46,1019.0,202921.0,-469976.0,254397.0,594021.0,-550616.0,672.54,45071.0
15652,2012,15030.0,261848.0,-246818.0,3069.0,864146.0,-5312693.0,-4448547.0,-849116.0,6451.0,25431.0,1552750.0,9885.0,0.0,1552750.0,-72047.0,0.0,-199284.0,-1528533.0,1620308.0,4201729.0,-5574541.0,0.0,1559201.0
1597,2012,587758.0,106170.0,481588.0,222027.0,393924.0,841272.0,-447348.0,193834.0,0.0,148643.0,-1965.0,410747.0,-11241.08,19855.92,68211.92,-33062.0,456967.0,-935252.0,83344.0,928936.0,735102.0,-21820.92,-1965.0
16101,2012,9070994.0,0.0,9070994.0,7218690.0,6378627.0,0.0,6378627.0,2692367.0,0.0,2879590.0,-109.0,3953282.0,-70359.6,136471.4,60217.399999999994,-206940.0,936074.0,-199488.0,-455125.0,2692367.0,0.0,-136580.4,-109.0
16225,2012,5901.0,0.0,5901.0,2829.0,3069.0,-2631897.0,-2628828.0,2832.0,0.0,206.0,43840.0,0.0,172.72,43504.72,-444.28,508.0,-54579.0,27615.0,45712.0,2634729.0,-2631897.0,335.28,43840.0
16233,2012,6046.0,0.0,6046.0,3036.0,3286.0,-4636757.0,-4633471.0,2760.0,-201012.0,217.0,820667.0,0.0,257.38,820167.38,-381.62,757.0,677963.0,-2167085.0,2252323.0,4639517.0,-4636757.0,499.62,619655.0
16292,2012,30772248.0,2293093.0,28479155.0,11589980.0,16196208.0,-1062269.0,15133939.0,14576040.0,0.0,7464218.0,133706.0,28517383.0,-194004.68000000002,510303.31999999995,1197264.32,-570602.0,557132.0,0.0,-566910.0,13345216.0,-3355362.0,-376597.31999999995,133706.0
16306,2012,8231963.0,27707.0,8204256.0,6428450.0,5933851.0,57091.0,5876760.0,2298112.0,0.0,2975295.0,84357.0,2714588.0,-43724.0,169233.0,-120842.0,-128600.0,110918.0,-558536.0,-4743.0,2327496.0,29384.0,-84876.0,84357.0
16438,2012,41731.0,0.0,41731.0,40520.0,675.0,0.0,675.0,41056.0,0.0,262.0,8218.0,0.0,1039.72,6199.72,-983.28,3058.0,616905.0,-21308.0,-560764.0,41056.0,0.0,2018.28,8218.0
16497,2012,181747.0,240077.0,-58330.0,2654.0,20953.0,-29398758.0,-29377805.0,160794.0,24835.0,4050.0,112389.0,3080.0,112.88000000000001,112169.88,-8627.12,332.0,925714.0,-820108.0,-429096.0,29319475.0,-29638835.0,219.12,137224.0
16632,2012,702401.0,0.0,702401.0,189064.0,539274.0,-29893.0,509381.0,163127.0,0.0,285787.0,-125253.0,611078.0,-18403.86,-89527.86,-9326.86,-54129.0,858537.0,-774864.0,495584.0,193020.0,-29893.0,-35725.14,-125253.0
16659,2012,18739955.0,55865.0,18684090.0,14780738.0,13670568.0,-14232408.0,-561840.0,5069387.0,0.0,11546895.0,-2456054.0,0.0,321507.06,-3080155.94,55896.06,945609.0,323936.0,-126883.0,-382388.0,19245930.0,-14288273.0,624101.94,-2456054.0
1694,2012,231087.0,85571.0,145516.0,219407.0,36135.0,1408035.0,-1371900.0,194952.0,0.0,13077.0,3244.0,35460.0,5053.42,-6565.58,817.4200000000001,14863.0,10346965.0,-167455.0,2188677.0,1517416.0,1322464.0,9809.58,3244.0
16950,2012,598680.0,0.0,598680.0,68064.0,360003.0,92752.0,267251.0,238677.0,0.0,60125.0,-20613.0,202902.0,-4318.34,-12230.34,36815.66,-12701.0,1472516.0,83896.0,-1553367.0,331429.0,92752.0,-8382.66,-20613.0
16993,2012,1067195.0,18577.0,1048618.0,215488.0,420563.0,90345.0,330218.0,646632.0,0.0,75244.0,80476.0,174509.0,6352.56,68144.56,-137584.44,18684.0,698375.0,-1084011.0,728001.0,718400.0,71768.0,12331.439999999999,80476.0
17329,2012,12264416.0,0.0,12264416.0,1985305.0,6801576.0,-1031938.0,5769638.0,5462840.0,0.0,1690673.0,151091.0,4912499.0,-152060.92,446268.07999999996,1795100.08,-447238.0,273679.0,-320162.0,173491.0,6494778.0,-1031938.0,-295177.07999999996,151091.0
17388,2012,30227.0,279891.0,-249664.0,30227.0,691.0,0.0,691.0,29536.0,0.0,278.0,-107.0,0.0,766.36,-1594.6399999999999,-468.64,2254.0,-586175.0,-1959853.0,1694082.0,-250355.0,-279891.0,1487.6399999999999,-107.0
17418,2012,7417.0,0.0,7417.0,1910.0,51.0,0.0,51.0,7366.0,0.0,51.0,-5303.0,0.0,187.68,-5667.32,-471.32,552.0,47518.0,-24827.0,-101291.0,7366.0,0.0,364.32,-5303.0
17442,2012,19361177.0,0.0,19361177.0,5250314.0,15387257.0,0.0,15387257.0,3973920.0,0.0,4402319.0,1019.0,7245013.0,-256788.40000000002,499490.6,465756.6,-755260.0,-7103.0,-915.0,6013.0,3973920.0,0.0,-498471.6,1019.0
17450,2012,17652417.0,0.0,17652417.0,3675265.0,13375995.0,-12859778.0,516217.0,4276422.0,535628.0,2481753.0,1256734.0,3568578.0,-329344.4,1896049.6,882682.6,-968660.0,21713.0,-57800.0,-52077.0,17136200.0,-12859778.0,-639315.6,1792362.0
17493,2012,838503.0,0.0,838503.0,838503.0,3000.0,0.0,3000.0,835503.0,0.0,3000.0,-16311.0,0.0,14619.320000000002,-44689.68,-453542.68,42998.0,71411.0,-72959.0,15343.0,835503.0,0.0,28378.68,-16311.0
17558,2012,493238.0,11527.0,481711.0,493238.0,2000.0,-511618.0,-509618.0,491238.0,0.0,2000.0,-795703.0,0.0,7521.14,-810302.86,-290818.86,22121.0,11068.0,51810.0,-60040.0,991329.0,-523145.0,14599.86,-795703.0
17639,2012,26108977.0,831894.0,25277083.0,9967717.0,12276107.0,-4052153.0,8223954.0,13832870.0,17792.0,7375222.0,4452181.0,18763947.0,-57108.100000000006,4563037.9,1559744.9,-167965.0,-44495.0,-60301.0,95592.0,17053129.0,-4884047.0,-110856.9,4469973.0
17647,2012,28828094.0,1537558.0,27290536.0,3859182.0,12948410.0,0.0,12948410.0,15879684.0,0.0,4239142.0,-425164.0,18781235.0,-306651.78,170101.21999999997,1391111.22,-901917.0,255309.0,-315080.0,100175.0,14342126.0,-1537558.0,-595265.22,-425164.0
17671,2012,70254667.0,0.0,70254667.0,16271942.0,25573547.0,0.0,25573547.0,44681120.0,0.0,13537471.0,-276219.0,33931422.0,-98877.1,-84281.1,4644118.9,-290815.0,-164744.0,48499.0,349490.0,44681120.0,0.0,-191937.9,-276219.0
17779,2012,981.0,799.0,182.0,875.0,672.0,-2488069.0,-2487397.0,309.0,-232.0,667.0,1448888.0,0.0,-753.7800000000001,1450351.22,-3839.78,-2217.0,174708.0,-156926.0,273276.0,2487579.0,-2488868.0,-1463.2199999999998,1448656.0
17892,2012,2187002.0,0.0,2187002.0,310907.0,818101.0,-1468185.0,-650084.0,1368901.0,-1314673.0,358267.0,10642555.0,1293169.0,-14841.68,10671365.32,299022.32,-43652.0,300394.0,-1429429.0,1144128.0,2837086.0,-1468185.0,-28810.32,9327882.0
17914,2012,7739234.0,54654.0,7684580.0,814888.0,5299020.0,-542633.0,4756387.0,2440214.0,0.0,1750156.0,202044.0,806013.0,-189225.98,569365.02,-428381.98,-556547.0,133294.0,-590443.0,-4382.0,2928193.0,-597287.0,-367321.02,202044.0
17922,2012,2695856.0,522240.0,2173616.0,1509786.0,1900633.0,-102053.0,1798580.0,795223.0,-2700.0,1119635.0,270212.0,60140.0,61631.12,150575.12,-135947.88,181268.0,52396.0,-55031.0,-28760.0,375036.0,-624293.0,119636.88,267512.0
17930,2012,3046372.0,244183.0,2802189.0,303552.0,2579555.0,-245858.0,2333697.0,466817.0,0.0,369642.0,98123.0,903568.0,-82668.28,258596.72,311564.72,-243142.0,2010.0,43388.0,-45636.0,468492.0,-490041.0,-160473.72,98123.0
17973,2012,3783920.0,89268.0,3694652.0,540543.0,1537716.0,-3114920.0,-1577204.0,2246204.0,0.0,368557.0,1192373.0,1405566.0,-11707.900000000001,1215100.1,224771.1,-34435.0,644856.0,-1101878.0,783826.0,5271856.0,-3204188.0,-22727.1,1192373.0
18112,2012,54159769.0,0.0,54159769.0,16255922.0,24235952.0,-2150.0,24233802.0,29923817.0,0.0,15518679.0,-3957.0,32231027.0,-276356.76,532500.24,11179012.24,-812814.0,562110.0,-1043837.0,22947.0,29925967.0,-2150.0,-536457.24,-3957.0
18287,2012,154967.0,0.0,154967.0,123144.0,81352.0,0.0,81352.0,73615.0,8466.0,60184.0,679998.0,25011.0,1059.1000000000001,677942.1,6162.1,3115.0,2177356.0,-1756410.0,-1145617.0,73615.0,0.0,2055.8999999999996,688464.0
18350,2012,3944328.0,1753.0,3942575.0,664486.0,2136066.0,-946420.0,1189646.0,1808262.0,0.0,905848.0,515623.0,2112435.0,-14382.68,543542.32,929182.32,-42302.0,334687.0,-287258.0,252.0,2752929.0,-948173.0,-27919.32,515623.0
18376,2012,9836575.0,226410.0,9610165.0,3160189.0,4758345.0,-1525518.0,3232827.0,5078230.0,0.0,1656421.0,215070.0,2818988.0,-71881.44,354604.56,983022.56,-211416.0,174194.0,-141521.0,41572.0,6377338.0,-1751928.0,-139534.56,215070.0
18414,2012,866602.0,239611.0,626991.0,690296.0,770381.0,-7429157.0,-6658776.0,96221.0,5884.0,656285.0,-32640.0,1704627.0,-10145.6,-12945.6,-929.6000000000004,-29840.0,-325378.0,-2799650.0,3718853.0,7285767.0,-7668768.0,-19694.4,-26756.0
18465,2012,15299925.0,4714.0,15295211.0,7176570.0,9284189.0,-11952296.0,-2668107.0,6015736.0,-75.0,3749452.0,-160563.0,53919424.0,-89248.64,12684.36,1191111.36,-262496.0,-1953484.0,-41561.0,-120959.0,17963318.0,-11957010.0,-173247.36,-160638.0
18651,2012,1119467.0,2620.0,1116847.0,233475.0,445390.0,951257.0,-505867.0,674077.0,0.0,113472.0,476737.0,116419.0,-9760.380000000001,495683.62,-97708.38,-28707.0,1590416.0,-1189879.0,747525.0,1622714.0,948637.0,-18946.62,476737.0
18660,2012,31075687.0,0.0,31075687.0,5630196.0,22668626.0,-2480375.0,20188251.0,8407061.0,0.0,5193351.0,1499923.0,15055147.0,-260994.88,2006560.12,1763371.12,-767632.0,-888188.0,-101030.0,1318069.0,10887436.0,-2480375.0,-506637.12,1499923.0
18678,2012,78913589.0,2351986.0,76561603.0,21531180.0,61466707.0,33277.0,61433430.0,17446882.0,68091.0,17645851.0,-36522.0,28141599.0,-982057.7000000001,1869825.2999999998,2018736.2999999998,-2888405.0,-56186.0,41017.0,-22053.0,15128173.0,-2318709.0,-1906347.2999999998,31569.0
18708,2012,697614.0,180729.0,516885.0,373532.0,148619.0,0.0,148619.0,548995.0,0.0,77604.0,-8408.0,207017.0,3731.5000000000005,-15651.5,-4446.5,10975.0,507237.0,-1104598.0,462826.0,368266.0,-180729.0,7243.5,-8408.0
